Time Bucket (America/Los_Angeles),Main panel-Mains_A (kWhs),Main panel-Mains_B (kWhs),Main panel-Mains_C (kWhs),Main panel-Water Heater-Tankless water heater (kWhs),Main panel-Pump-Sump pump (kWhs),Main panel-Garage/Shop/Barn/Shed-Trash motion detector (kWhs),Main panel-Pump-Pool pump (kWhs),Main panel-Pump-Spa pump (kWhs),Main panel-Garage/Shop/Barn/Shed-Garden shed (kWhs),Main panel-Circuit_7 (kWhs),Main panel-Circuit_8 (kWhs),Main panel-Circuit_9 (kWhs),Main panel-Circuit_10 (kWhs),Main panel-Circuit_11 (kWhs),Main panel-Solar/Generation-Generator (kWhs),Main panel-Air Conditioner-Air Conditioner (kWhs),Main panel-Solar/Generation-Solar inverter (kWhs),Main panel-Cooktop/Range/Oven/Stove-Oven (kWhs),Main panel-Cooktop/Range/Oven/Stove-Stove (kWhs)
02/05/2024 12:00:00,No CT,-0.6613,-2.7374,0.0060,No CT,0.0000,0.0000,0.0000,0.2067,No CT,No CT,No CT,No CT,No CT,-0.0000,0.0411,-1.0841,0.0001,0.0075
02/05/2024 13:00:00,No CT,-0.8669,-4.8716,0.0080,No CT,0.0000,0.0000,0.0000,0.2104,No CT,No CT,No CT,No CT,No CT,-0.0000,0.0412,-1.0732,0.0001,0.0106
02/05/2024 14:00:00,No CT,-0.4771,-3.3229,0.0021,No CT,0.0000,0.0000,0.0000,0.3942,No CT,No CT,No CT,No CT,No CT,-0.0000,0.0406,-1.4232,0.0001,0.0081
02/05/2024 15:00:00,No CT,-0.4185,-2.5178,0.0000,No CT,0.0000,0.0000,0.0000,0.2563,No CT,No CT,No CT,No CT,No CT,-0.0000,0.0403,-0.8317,0.0001,0.0064
02/05/2024 16:00:00,No CT,-0.6197,-2.9795,0.0034,No CT,0.0000,0.0000,0.0000,0.0619,No CT,No CT,No CT,No CT,No CT,-0.0000,0.0404,-0.3389,0.0001,0.0069
02/05/2024 17:00:00,No CT,-0.8776,-3.6081,0.0008,No CT,0.0046,0.0000,0.0000,0.1645,No CT,No CT,No CT,No CT,No CT,-0.0000,0.0401,-0.0188,0.0001,0.1125
02/05/2024 18:00:00,No CT,-1.7445,-3.4604,0.0000,No CT,0.0457,0.0000,0.0000,0.0702,No CT,No CT,No CT,No CT,No CT,-0.0000,0.0415,-0.0148,0.0001,0.1370
02/05/2024 19:00:00,No CT,-1.6194,-3.3180,0.0000,No CT,0.0089,0.0000,0.0000,0.0678,No CT,No CT,No CT,No CT,No CT,-0.0000,0.0406,-0.0142,0.0001,0.1341
02/05/2024 20:00:00,No CT,-1.5903,-3.9023,0.0000,No CT,0.0066,0.0000,0.3394,0.0701,No CT,No CT,No CT,No CT,No CT,-0.0000,0.0378,-0.0153,0.0001,0.1345
02/05/2024 21:00:00,No CT,-2.2764,-3.7296,0.0095,No CT,0.0055,0.0908,0.0000,0.0675,No CT,No CT,No CT,No CT,No CT,-0.0000,0.0415,-0.0160,0.0001,0.1351
02/05/2024 22:00:00,No CT,-1.7989,-3.7625,0.0007,No CT,0.0001,0.2266,0.0000,0.0701,No CT,No CT,No CT,No CT,No CT,-0.0000,0.0412,-0.0158,0.0001,0.1397
02/05/2024 23:00:00,No CT,-1.1753,-2.8053,0.0084,No CT,0.0001,0.0000,0.0000,0.0674,No CT,No CT,No CT,No CT,No CT,-0.0000,0.0408,-0.0139,0.0001,0.0361
02/06/2024 00:00:00,No CT,-0.2354,-1.6643,0.0000,No CT,0.0063,0.0000,0.0000,0.0688,No CT,No CT,No CT,No CT,No CT,-0.0000,0.0398,-0.0110,0.0001,0.0127
02/06/2024 01:00:00,No CT,-0.2045,-1.7362,0.0000,No CT,0.0000,0.0000,0.0000,0.0689,No CT,No CT,No CT,No CT,No CT,-0.0000,0.0402,-0.0117,0.0001,0.0129
02/06/2024 02:00:00,No CT,-0.1692,-1.4209,0.0000,No CT,0.0000,0.0000,0.0000,0.0685,No CT,No CT,No CT,No CT,No CT,-0.0000,0.0403,-0.0116,0.0001,0.0128
02/06/2024 03:00:00,No CT,-0.1716,-1.5920,0.0000,No CT,0.0137,0.0000,0.0000,0.1141,No CT,No CT,No CT,No CT,No CT,-0.0000,0.0400,-0.0120,0.0001,0.0127
02/06/2024 04:00:00,No CT,-0.4007,-2.5489,0.0000,No CT,0.0064,0.0000,0.0000,0.2150,No CT,No CT,No CT,No CT,No CT,-0.0000,0.0398,-0.0135,0.0001,0.0132
02/06/2024 05:00:00,No CT,-1.3093,-2.9722,0.0000,No CT,0.0000,0.0000,0.0000,0.2130,No CT,No CT,No CT,No CT,No CT,-0.0000,0.0405,-0.0149,0.0000,0.0052
02/06/2024 06:00:00,No CT,-1.0873,-2.8384,0.0000,No CT,0.0135,0.0000,0.0000,0.2137,No CT,No CT,No CT,No CT,No CT,-0.0000,0.0407,-0.0145,0.0000,0.0057
02/06/2024 07:00:00,No CT,-1.0268,-3.1989,0.0014,No CT,0.0045,0.0000,0.0000,0.2109,No CT,No CT,No CT,No CT,No CT,-0.0000,0.0409,-0.0324,0.0000,0.0124
02/06/2024 08:00:00,No CT,-1.1350,-3.0666,0.0046,No CT,0.0002,0.0000,0.0000,0.2094,No CT,No CT,No CT,No CT,No CT,-0.0000,0.0412,-0.2686,0.0000,0.0125
02/06/2024 09:00:00,No CT,-0.3057,-2.1107,0.0016,No CT,0.0000,0.0000,0.0000,0.2069,No CT,No CT,No CT,No CT,No CT,-0.0000,0.0409,-0.5656,0.0007,0.0120
02/06/2024 10:00:00,No CT,-0.3236,-2.1890,0.0032,No CT,0.0000,0.0000,0.0000,0.1925,No CT,No CT,No CT,No CT,No CT,-0.0000,0.0383,-1.0044,0.0007,0.0115
02/06/2024 11:00:00,No CT,-0.7131,-3.0866,0.0035,No CT,0.0001,0.0000,0.0000,0.1905,No CT,No CT,No CT,No CT,No CT,-0.0000,0.0380,-1.0646,0.0007,0.0111
02/06/2024 12:00:00,No CT,-0.6293,-2.9580,0.0023,No CT,0.0000,0.0242,0.0000,0.2027,No CT,No CT,No CT,No CT,No CT,-0.0000,0.0404,-1.0948,0.0007,0.0076
02/06/2024 13:00:00,No CT,-0.5934,-3.2186,0.0008,No CT,0.0000,0.0312,0.0000,0.2059,No CT,No CT,No CT,No CT,No CT,-0.0000,0.0410,-1.5162,0.0007,0.0077
02/06/2024 14:00:00,No CT,-0.7372,-3.7087,0.0040,No CT,0.0000,0.0000,0.0000,0.2275,No CT,No CT,No CT,No CT,No CT,-0.0000,0.0413,-1.9301,0.0007,0.0094
02/06/2024 15:00:00,No CT,-0.5684,-4.5834,0.0007,No CT,0.0000,0.0000,0.0000,0.1749,No CT,No CT,No CT,No CT,No CT,-0.0000,0.0409,-1.1450,0.0007,0.0095
02/06/2024 16:00:00,No CT,-0.6766,-2.7512,0.0040,No CT,0.0000,0.0000,0.0000,0.0636,No CT,No CT,No CT,No CT,No CT,-0.0000,0.0413,-0.1137,0.0007,0.0069
02/06/2024 17:00:00,No CT,-0.8408,-2.8459,0.0053,No CT,0.0230,0.0000,0.0000,0.1739,No CT,No CT,No CT,No CT,No CT,-0.0000,0.0405,-0.0229,0.0007,0.0690
02/06/2024 18:00:00,No CT,-2.1261,-3.6335,0.0022,No CT,0.0275,0.0000,0.0000,0.0694,No CT,No CT,No CT,No CT,No CT,-0.0000,0.0422,-0.0152,0.0007,0.1378
02/06/2024 19:00:00,No CT,-1.9340,-3.2634,0.0001,No CT,0.0137,0.0000,0.0000,0.0689,No CT,No CT,No CT,No CT,No CT,-0.0000,0.0423,-0.0147,0.0007,0.1377
02/06/2024 20:00:00,No CT,-1.8547,-3.9174,0.0000,No CT,0.0354,0.0000,0.3414,0.0704,No CT,No CT,No CT,No CT,No CT,-0.0000,0.0391,-0.0154,0.0007,0.1368
02/06/2024 21:00:00,No CT,-2.1658,-4.9125,0.0061,No CT,0.0094,0.0000,0.0000,0.0688,No CT,No CT,No CT,No CT,No CT,-0.0000,0.0415,-0.0171,0.0007,0.1358
02/06/2024 22:00:00,No CT,-1.9246,-6.5394,0.0038,No CT,0.0002,0.0000,0.0000,0.0716,No CT,No CT,No CT,No CT,No CT,-0.0000,0.0412,-0.0192,0.0007,0.1399
02/06/2024 23:00:00,No CT,-0.9228,-3.2280,0.0016,No CT,0.0081,0.0000,0.0000,0.0700,No CT,No CT,No CT,No CT,No CT,-0.0000,0.0404,-0.0137,0.0007,0.0780
02/07/2024 00:00:00,No CT,-0.2444,-1.7361,0.0000,No CT,0.0000,0.0000,0.0000,0.0702,No CT,No CT,No CT,No CT,No CT,-0.0000,0.0399,-0.0098,0.0007,0.0128
02/07/2024 01:00:00,No CT,-0.2125,-1.5523,0.0000,No CT,0.0000,0.0000,0.0000,0.0693,No CT,No CT,No CT,No CT,No CT,-0.0000,0.0400,-0.0097,0.0007,0.0127
02/07/2024 02:00:00,No CT,-0.1704,-2.0491,0.0000,No CT,0.0043,0.0000,0.0000,0.0697,No CT,No CT,No CT,No CT,No CT,-0.0000,0.0400,-0.0107,0.0007,0.0131
02/07/2024 03:00:00,No CT,-0.1715,-2.0748,0.0000,No CT,0.0000,0.0000,0.0000,0.1139,No CT,No CT,No CT,No CT,No CT,-0.0000,0.0396,-0.0111,0.0007,0.0130
02/07/2024 04:00:00,No CT,-0.4597,-3.1051,0.0000,No CT,0.0000,0.0000,0.0000,0.2184,No CT,No CT,No CT,No CT,No CT,-0.0000,0.0395,-0.0131,0.0007,0.0135
02/07/2024 05:00:00,No CT,-1.1330,-3.2125,0.0000,No CT,0.0000,0.0000,0.0000,0.2143,No CT,No CT,No CT,No CT,No CT,-0.0000,0.0398,-0.0135,0.0007,0.0062
02/07/2024 06:00:00,No CT,-0.8984,-3.0829,0.0003,No CT,0.0056,0.0000,0.0000,0.2150,No CT,No CT,No CT,No CT,No CT,-0.0000,0.0406,-0.0135,0.0007,0.0069
02/07/2024 07:00:00,No CT,-0.8093,-2.7454,0.0000,No CT,0.0042,0.0000,0.0000,0.2119,No CT,No CT,No CT,No CT,No CT,-0.0000,0.0406,-0.0336,0.0007,0.0120
02/07/2024 08:00:00,No CT,-0.9985,-3.0224,0.0027,No CT,0.0000,0.0000,0.0000,0.2096,No CT,No CT,No CT,No CT,No CT,-0.0000,0.0406,-0.1505,0.0007,0.0123
02/07/2024 09:00:00,No CT,-0.8913,-3.2568,0.0091,No CT,0.0001,0.0000,0.0000,0.2098,No CT,No CT,No CT,No CT,No CT,-0.0000,0.0404,-0.2363,0.0007,0.0126
02/07/2024 10:00:00,No CT,-0.8570,-2.6445,0.0029,No CT,0.0000,0.0000,0.0000,0.2093,No CT,No CT,No CT,No CT,No CT,-0.0000,0.0400,-0.1899,0.0007,0.0117
02/07/2024 11:00:00,No CT,-1.1102,-2.6954,0.0026,No CT,0.0000,0.0000,0.0000,0.2055,No CT,No CT,No CT,No CT,No CT,-0.0000,0.0403,-0.1823,0.0007,0.0107
02/07/2024 12:00:00,No CT,-1.1611,-2.8648,0.0012,No CT,0.0000,0.0000,0.0000,0.2040,No CT,No CT,No CT,No CT,No CT,-0.0000,0.0401,-0.4866,0.0007,0.0060
02/07/2024 13:00:00,No CT,-0.8678,-2.8591,0.0047,No CT,0.0001,0.0000,0.0000,0.2009,No CT,No CT,No CT,No CT,No CT,-0.0000,0.0399,-0.7951,0.0007,0.0079
02/07/2024 14:00:00,No CT,-0.9920,-5.0945,0.0025,No CT,0.0002,0.0637,0.0000,0.5325,No CT,No CT,No CT,No CT,No CT,-0.0000,0.0401,-1.1838,0.0007,0.0102
02/07/2024 15:00:00,No CT,-0.7206,-3.8129,0.0026,No CT,0.0000,0.0000,0.0000,0.1768,No CT,No CT,No CT,No CT,No CT,-0.0000,0.0414,-0.8531,0.0007,0.0099
02/07/2024 16:00:00,No CT,-0.5253,-2.3397,0.0000,No CT,0.0000,0.0000,0.0000,0.0595,No CT,No CT,No CT,No CT,No CT,-0.0000,0.0381,-0.2713,0.0007,0.0068
02/07/2024 17:00:00,No CT,-0.7659,-2.9009,0.0005,No CT,0.0194,0.0000,0.0000,0.1722,No CT,No CT,No CT,No CT,No CT,-0.0000,0.0401,-0.0547,0.0007,0.0775
02/07/2024 18:00:00,No CT,-1.6601,-3.2981,0.0027,No CT,0.0257,0.0000,0.0000,0.0668,No CT,No CT,No CT,No CT,No CT,-0.0000,0.0391,-0.0144,0.0007,0.1293
02/07/2024 19:00:00,No CT,-2.0973,-3.5992,0.0045,No CT,0.0227,0.0000,0.0000,0.0696,No CT,No CT,No CT,No CT,No CT,-0.0000,0.0408,-0.0154,0.0007,0.1329
02/07/2024 20:00:00,No CT,-2.0044,-3.9551,0.0005,No CT,0.0135,0.1507,0.3387,0.0682,No CT,No CT,No CT,No CT,No CT,-0.0000,0.0368,-0.0158,0.0007,0.1310
02/07/2024 21:00:00,No CT,-2.3089,-3.7417,0.0042,No CT,0.0001,0.2896,0.0000,0.0699,No CT,No CT,No CT,No CT,No CT,-0.0000,0.0406,-0.0160,0.0007,0.1334
02/07/2024 22:00:00,No CT,-1.6915,-3.3630,0.0027,No CT,0.0125,0.0000,0.0000,0.0699,No CT,No CT,No CT,No CT,No CT,-0.0000,0.0411,-0.0149,0.0007,0.1385
02/07/2024 23:00:00,No CT,-0.5880,-2.5640,0.0013,No CT,0.0116,0.0000,0.0000,0.0702,No CT,No CT,No CT,No CT,No CT,-0.0000,0.0403,-0.0125,0.0007,0.0702
02/08/2024 00:00:00,No CT,-0.2444,-1.9861,0.0007,No CT,0.0016,0.0000,0.0000,0.0705,No CT,No CT,No CT,No CT,No CT,-0.0000,0.0396,-0.0104,0.0007,0.0130
02/08/2024 01:00:00,No CT,-0.2094,-1.5988,0.0000,No CT,0.0000,0.0000,0.0000,0.0718,No CT,No CT,No CT,No CT,No CT,-0.0000,0.0395,-0.0098,0.0007,0.0127
02/08/2024 02:00:00,No CT,-0.1677,-1.6420,0.0000,No CT,0.0045,0.0000,0.0000,0.0698,No CT,No CT,No CT,No CT,No CT,-0.0000,0.0391,-0.0101,0.0000,0.0125
02/08/2024 03:00:00,No CT,-0.1786,-1.7383,0.0000,No CT,0.0000,0.0000,0.0000,0.1175,No CT,No CT,No CT,No CT,No CT,-0.0000,0.0392,-0.0109,0.0000,0.0127
02/08/2024 04:00:00,No CT,-0.4624,-2.2399,0.0000,No CT,0.0000,0.0000,0.0000,0.2181,No CT,No CT,No CT,No CT,No CT,-0.0000,0.0391,-0.0122,0.0000,0.0128
02/08/2024 05:00:00,No CT,-1.4207,-3.7094,0.0000,No CT,0.0000,0.0000,0.0000,0.2178,No CT,No CT,No CT,No CT,No CT,-0.0000,0.0399,-0.0155,0.0003,0.0070
02/08/2024 06:00:00,No CT,-1.0330,-3.0936,0.0000,No CT,0.0170,0.0000,0.0000,0.2178,No CT,No CT,No CT,No CT,No CT,-0.0000,0.0403,-0.0144,0.0003,0.0064
02/08/2024 07:00:00,No CT,-1.0133,-3.2296,0.0000,No CT,0.0379,0.0000,0.0000,0.2154,No CT,No CT,No CT,No CT,No CT,-0.0000,0.0408,-0.0424,0.0003,0.0124
02/08/2024 08:00:00,No CT,-1.2125,-2.9260,0.0075,No CT,0.0001,0.0000,0.0000,0.2065,No CT,No CT,No CT,No CT,No CT,-0.0000,0.0407,-0.1081,0.0003,0.0122
02/08/2024 09:00:00,No CT,-0.4702,-2.2451,0.0012,No CT,0.0000,0.0000,0.0000,0.2023,No CT,No CT,No CT,No CT,No CT,-0.0000,0.0392,-0.4041,0.0003,0.0118
02/08/2024 10:00:00,No CT,-0.1816,-0.7589,0.0001,No CT,0.0000,0.0000,0.0000,0.0693,No CT,No CT,No CT,No CT,No CT,-0.0000,0.0137,-0.2984,0.0003,0.0040
02/08/2024 11:00:00,No CT,-0.0256,-0.0775,0.0002,No CT,0.0000,0.0000,0.0000,0.0043,No CT,No CT,No CT,No CT,No CT,-0.0000,0.0008,-0.0190,0.0003,0.0002
02/08/2024 12:00:00,No CT,-0.0256,-0.0775,0.0002,No CT,0.0000,0.0000,0.0000,0.0043,No CT,No CT,No CT,No CT,No CT,-0.0000,0.0008,-0.0190,0.0003,0.0002
02/08/2024 13:00:00,No CT,-0.0256,-0.0775,0.0002,No CT,0.0000,0.0000,0.0000,0.0043,No CT,No CT,No CT,No CT,No CT,-0.0000,0.0008,-0.0190,0.0003,0.0002
02/08/2024 14:00:00,No CT,-0.0256,-0.0775,0.0002,No CT,0.0000,0.0000,0.0000,0.0043,No CT,No CT,No CT,No CT,No CT,-0.0000,0.0008,-0.0190,0.0003,0.0002
02/08/2024 15:00:00,No CT,-0.1419,-0.3434,0.0003,No CT,0.0000,0.0000,0.0000,0.0155,No CT,No CT,No CT,No CT,No CT,-0.0000,0.0029,-0.0084,0.0003,0.0006
02/08/2024 16:00:00,No CT,-0.0732,-0.2434,0.0001,No CT,0.0000,0.0000,0.0000,0.0140,No CT,No CT,No CT,No CT,No CT,-0.0000,0.0026,-0.0046,0.0003,0.0005
02/08/2024 17:00:00,No CT,-0.0732,-0.2434,0.0001,No CT,0.0000,0.0000,0.0000,0.0140,No CT,No CT,No CT,No CT,No CT,-0.0000,0.0026,-0.0046,0.0003,0.0005
02/08/2024 18:00:00,No CT,-0.0732,-0.2434,0.0001,No CT,0.0000,0.0000,0.0000,0.0140,No CT,No CT,No CT,No CT,No CT,-0.0000,0.0026,-0.0046,0.0003,0.0005
02/08/2024 19:00:00,No CT,-0.0732,-0.2434,0.0001,No CT,0.0000,0.0000,0.0000,0.0140,No CT,No CT,No CT,No CT,No CT,-0.0000,0.0026,-0.0046,0.0003,0.0005
02/08/2024 20:00:00,No CT,-0.0732,-0.2434,0.0001,No CT,0.0000,0.0000,0.0000,0.0140,No CT,No CT,No CT,No CT,No CT,-0.0000,0.0026,-0.0046,0.0003,0.0005
02/08/2024 21:00:00,No CT,-0.0732,-0.2434,0.0001,No CT,0.0000,0.0000,0.0000,0.0140,No CT,No CT,No CT,No CT,No CT,-0.0000,0.0026,-0.0046,0.0003,0.0005
02/08/2024 22:00:00,No CT,-0.0732,-0.2434,0.0001,No CT,0.0000,0.0000,0.0000,0.0140,No CT,No CT,No CT,No CT,No CT,-0.0000,0.0026,-0.0046,0.0003,0.0005
02/08/2024 23:00:00,No CT,-0.0732,-0.2434,0.0001,No CT,0.0000,0.0000,0.0000,0.0140,No CT,No CT,No CT,No CT,No CT,-0.0000,0.0026,-0.0046,0.0003,0.0005
02/09/2024 00:00:00,No CT,-0.0732,-0.2434,0.0001,No CT,0.0000,0.0000,0.0000,0.0140,No CT,No CT,No CT,No CT,No CT,-0.0000,0.0026,-0.0046,0.0003,0.0005
02/09/2024 01:00:00,No CT,-0.0732,-0.2434,0.0001,No CT,0.0000,0.0000,0.0000,0.0140,No CT,No CT,No CT,No CT,No CT,-0.0000,0.0026,-0.0046,0.0003,0.0005
02/09/2024 02:00:00,No CT,-0.0732,-0.2434,0.0001,No CT,0.0000,0.0000,0.0000,0.0140,No CT,No CT,No CT,No CT,No CT,-0.0000,0.0026,-0.0046,0.0003,0.0005
02/09/2024 03:00:00,No CT,-0.0732,-0.2434,0.0001,No CT,0.0000,0.0000,0.0000,0.0140,No CT,No CT,No CT,No CT,No CT,-0.0000,0.0026,-0.0046,0.0003,0.0005
02/09/2024 04:00:00,No CT,-0.0732,-0.2434,0.0001,No CT,0.0000,0.0000,0.0000,0.0140,No CT,No CT,No CT,No CT,No CT,-0.0000,0.0026,-0.0046,0.0003,0.0005
02/09/2024 05:00:00,No CT,-0.0732,-0.2434,0.0001,No CT,0.0000,0.0000,0.0000,0.0140,No CT,No CT,No CT,No CT,No CT,-0.0000,0.0026,-0.0046,0.0003,0.0005
02/09/2024 06:00:00,No CT,-0.9667,-2.8638,0.0005,No CT,0.0011,0.0000,0.0000,0.2145,No CT,No CT,No CT,No CT,No CT,-0.0000,0.0401,-0.0177,0.0070,0.0062
02/09/2024 07:00:00,No CT,-0.1324,-0.8785,0.0000,No CT,0.0028,0.0000,0.0000,0.0662,No CT,No CT,No CT,No CT,No CT,-0.0000,0.0126,-0.1515,0.0001,0.0038
02/09/2024 08:00:00,No CT,-0.1324,-0.8785,0.0000,No CT,0.0028,0.0000,0.0000,0.0662,No CT,No CT,No CT,No CT,No CT,-0.0000,0.0126,-0.1515,0.0001,0.0038
02/09/2024 09:00:00,No CT,-0.1324,-0.8785,0.0000,No CT,0.0028,0.0000,0.0000,0.0662,No CT,No CT,No CT,No CT,No CT,-0.0000,0.0126,-0.1515,0.0001,0.0038
02/09/2024 10:00:00,No CT,-0.0947,-0.2861,0.0001,No CT,0.0000,0.0000,0.0000,0.0224,No CT,No CT,No CT,No CT,No CT,-0.0000,0.0043,-0.0398,0.0001,0.0015
02/09/2024 11:00:00,No CT,-0.0804,-0.1940,0.0001,No CT,0.0000,0.0000,0.0000,0.0118,No CT,No CT,No CT,No CT,No CT,-0.0000,0.0023,-0.0036,0.0001,0.0009
02/09/2024 12:00:00,No CT,-0.0804,-0.1940,0.0001,No CT,0.0000,0.0000,0.0000,0.0118,No CT,No CT,No CT,No CT,No CT,-0.0000,0.0023,-0.0036,0.0001,0.0009
02/09/2024 13:00:00,No CT,-0.0804,-0.1940,0.0001,No CT,0.0000,0.0000,0.0000,0.0118,No CT,No CT,No CT,No CT,No CT,-0.0000,0.0023,-0.0036,0.0001,0.0009
02/09/2024 14:00:00,No CT,-0.0804,-0.1940,0.0001,No CT,0.0000,0.0000,0.0000,0.0118,No CT,No CT,No CT,No CT,No CT,-0.0000,0.0023,-0.0036,0.0001,0.0009
02/09/2024 15:00:00,No CT,-0.0804,-0.1940,0.0001,No CT,0.0000,0.0000,0.0000,0.0118,No CT,No CT,No CT,No CT,No CT,-0.0000,0.0023,-0.0036,0.0001,0.0009
02/09/2024 16:00:00,No CT,-0.0804,-0.1940,0.0001,No CT,0.0000,0.0000,0.0000,0.0118,No CT,No CT,No CT,No CT,No CT,-0.0000,0.0023,-0.0036,0.0001,0.0009
02/09/2024 17:00:00,No CT,-0.0804,-0.1940,0.0001,No CT,0.0000,0.0000,0.0000,0.0118,No CT,No CT,No CT,No CT,No CT,-0.0000,0.0023,-0.0036,0.0001,0.0009
02/09/2024 18:00:00,No CT,-0.0804,-0.1940,0.0001,No CT,0.0000,0.0000,0.0000,0.0118,No CT,No CT,No CT,No CT,No CT,-0.0000,0.0023,-0.0036,0.0001,0.0009
02/09/2024 19:00:00,No CT,-0.0804,-0.1940,0.0001,No CT,0.0000,0.0000,0.0000,0.0118,No CT,No CT,No CT,No CT,No CT,-0.0000,0.0023,-0.0036,0.0001,0.0009
02/09/2024 20:00:00,No CT,-0.0804,-0.1940,0.0001,No CT,0.0000,0.0000,0.0000,0.0118,No CT,No CT,No CT,No CT,No CT,-0.0000,0.0023,-0.0036,0.0001,0.0009
02/09/2024 21:00:00,No CT,-0.0804,-0.1940,0.0001,No CT,0.0000,0.0000,0.0000,0.0118,No CT,No CT,No CT,No CT,No CT,-0.0000,0.0023,-0.0036,0.0001,0.0009
02/09/2024 22:00:00,No CT,-0.0804,-0.1940,0.0001,No CT,0.0000,0.0000,0.0000,0.0118,No CT,No CT,No CT,No CT,No CT,-0.0000,0.0023,-0.0036,0.0001,0.0009
02/09/2024 23:00:00,No CT,-0.0804,-0.1940,0.0001,No CT,0.0000,0.0000,0.0000,0.0118,No CT,No CT,No CT,No CT,No CT,-0.0000,0.0023,-0.0036,0.0001,0.0009
02/10/2024 00:00:00,No CT,-0.0804,-0.1940,0.0001,No CT,0.0000,0.0000,0.0000,0.0118,No CT,No CT,No CT,No CT,No CT,-0.0000,0.0023,-0.0036,0.0001,0.0009
02/10/2024 01:00:00,No CT,-0.0804,-0.1940,0.0001,No CT,0.0000,0.0000,0.0000,0.0118,No CT,No CT,No CT,No CT,No CT,-0.0000,0.0023,-0.0036,0.0001,0.0009
02/10/2024 02:00:00,No CT,-0.0804,-0.1940,0.0001,No CT,0.0000,0.0000,0.0000,0.0118,No CT,No CT,No CT,No CT,No CT,-0.0000,0.0023,-0.0036,0.0001,0.0009
02/10/2024 03:00:00,No CT,-0.0804,-0.1940,0.0001,No CT,0.0000,0.0000,0.0000,0.0118,No CT,No CT,No CT,No CT,No CT,-0.0000,0.0023,-0.0036,0.0001,0.0009
02/10/2024 04:00:00,No CT,-0.0804,-0.1940,0.0001,No CT,0.0000,0.0000,0.0000,0.0118,No CT,No CT,No CT,No CT,No CT,-0.0000,0.0023,-0.0036,0.0001,0.0009
02/10/2024 05:00:00,No CT,-0.0804,-0.1940,0.0001,No CT,0.0000,0.0000,0.0000,0.0118,No CT,No CT,No CT,No CT,No CT,-0.0000,0.0023,-0.0036,0.0001,0.0009
02/10/2024 06:00:00,No CT,-1.0440,-3.5285,0.0000,No CT,0.0092,0.0000,0.0000,0.2186,No CT,No CT,No CT,No CT,No CT,-0.0000,0.0409,-0.0148,0.0001,0.0081
02/10/2024 07:00:00,No CT,-0.9499,-2.7631,0.0024,No CT,0.0046,0.0000,0.0000,0.2117,No CT,No CT,No CT,No CT,No CT,-0.0000,0.0408,-0.0384,0.0001,0.0121
02/10/2024 08:00:00,No CT,-1.4021,-3.3658,0.0082,No CT,0.0002,0.0000,0.0000,0.2131,No CT,No CT,No CT,No CT,No CT,-0.0000,0.0415,-0.0960,0.0000,0.0126
02/10/2024 09:00:00,No CT,-0.3304,-2.1898,0.0000,No CT,0.0000,0.0000,0.0000,0.2099,No CT,No CT,No CT,No CT,No CT,-0.0000,0.0406,-0.3706,0.0000,0.0121
02/10/2024 10:00:00,No CT,-0.3057,-1.8005,0.0011,No CT,0.0000,0.0000,0.0000,0.1668,No CT,No CT,No CT,No CT,No CT,-0.0000,0.0322,-0.8608,0.0000,0.0096
02/10/2024 11:00:00,No CT,-0.2492,-1.1549,0.0002,No CT,0.0000,0.0000,0.0000,0.1026,No CT,No CT,No CT,No CT,No CT,-0.0000,0.0204,-0.8486,0.0000,0.0057
02/10/2024 12:00:00,No CT,-0.1427,-0.8089,0.0008,No CT,0.0000,0.0000,0.0000,0.0615,No CT,No CT,No CT,No CT,No CT,-0.0000,0.0121,-0.5987,0.0000,0.0025
02/10/2024 13:00:00,No CT,-0.1192,-1.1980,0.0017,No CT,0.0000,0.0000,0.0000,0.0682,No CT,No CT,No CT,No CT,No CT,-0.0000,0.0132,-0.6877,0.0000,0.0030
02/10/2024 14:00:00,No CT,-0.1192,-1.1980,0.0017,No CT,0.0000,0.0000,0.0000,0.0682,No CT,No CT,No CT,No CT,No CT,-0.0000,0.0132,-0.6877,0.0000,0.0030
02/10/2024 15:00:00,No CT,-0.7475,-4.1852,0.0047,No CT,0.0000,0.0000,0.0000,0.1790,No CT,No CT,No CT,No CT,No CT,-0.0000,0.0413,-1.2738,0.0000,0.0095
02/10/2024 16:00:00,No CT,-0.3158,-2.1344,0.0000,No CT,0.0000,0.0000,0.0000,0.0640,No CT,No CT,No CT,No CT,No CT,-0.0000,0.0412,-0.1355,0.0000,0.0062
02/10/2024 17:00:00,No CT,-0.7344,-2.1784,0.0017,No CT,0.0047,0.0000,0.0000,0.0698,No CT,No CT,No CT,No CT,No CT,-0.0000,0.0405,-0.0242,0.0000,0.0561
02/10/2024 18:00:00,No CT,-2.1550,-4.5155,0.0019,No CT,0.0222,0.0000,0.0000,0.0734,No CT,No CT,No CT,No CT,No CT,-0.0000,0.0422,-0.0161,0.0000,0.1380
02/10/2024 19:00:00,No CT,-1.9106,-3.2538,0.0004,No CT,0.0000,0.0000,0.0000,0.0511,No CT,No CT,No CT,No CT,No CT,-0.0000,0.0423,-0.0144,0.0000,0.1377
02/10/2024 20:00:00,No CT,-3.0871,-4.8924,0.0046,No CT,0.0247,0.0532,0.3353,0.0562,No CT,No CT,No CT,No CT,No CT,-0.0000,0.0397,-0.0179,0.0000,0.1346
